iso,year,ly,v2x_polyarchy,v2x_polyarchy_sd,v2xlg_legcon,v2xlg_legcon_sd,v2x_jucon,v2x_jucon_sd
DEU,1962,9.480825419599443,0.84,0.04849999999999999,0.982,0.015000000000000013,0.95,0.03249999999999997
DEU,1963,9.500544261971474,0.845,0.046499999999999986,0.982,0.015000000000000013,0.952,0.03049999999999997
DEU,1964,9.551231402759107,0.845,0.046499999999999986,0.982,0.015000000000000013,0.952,0.03049999999999997
DEU,1965,9.591649390206587,0.846,0.046499999999999986,0.982,0.015000000000000013,0.952,0.03049999999999997
DEU,1966,9.613402595468036,0.843,0.046999999999999986,0.973,0.02100000000000002,0.952,0.03049999999999997
DEU,1967,9.61440449916872,0.843,0.046999999999999986,0.973,0.02100000000000002,0.952,0.03049999999999997
DEU,1968,9.662879887470275,0.843,0.046999999999999986,0.973,0.02100000000000002,0.952,0.03049999999999997
DEU,1969,9.719624808723344,0.842,0.046499999999999986,0.973,0.02100000000000002,0.952,0.03049999999999997
DEU,1970,9.757131416174783,0.855,0.045999999999999985,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1971,9.778887584302797,0.855,0.04500000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1972,9.814710982145282,0.854,0.04550000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1973,9.856081430138858,0.852,0.046499999999999986,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1974,9.864122829013851,0.852,0.046499999999999986,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1975,9.862300908205878,0.852,0.046499999999999986,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1976,9.914328575714002,0.854,0.045999999999999985,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1977,9.9444855315702,0.855,0.044499999999999984,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1978,9.973340054434962,0.858,0.04450000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1979,10.012566147562366,0.861,0.04450000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1980,10.021137245969499,0.864,0.04350000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1981,10.02362337377611,0.865,0.04250000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1982,10.015922981865916,0.865,0.04250000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1983,10.036268663769947,0.864,0.04500000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1984,10.067475402641579,0.863,0.04600000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1985,10.091335477455614,0.863,0.04600000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1986,10.11281611481661,0.863,0.04600000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1987,10.127710521069902,0.864,0.04350000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1988,10.156539359589003,0.864,0.04350000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1989,10.180854102460378,0.864,0.04350000000000004,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1990,10.142150059508008,0.892,0.03750000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1991,10.195035653509937,0.893,0.03600000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1992,10.217752727524324,0.893,0.03600000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1993,10.212834509852634,0.893,0.03600000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1994,10.244949317162497,0.893,0.03650000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1995,10.27052177043207,0.893,0.03749999999999998,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1996,10.287047239225407,0.893,0.03749999999999998,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1997,10.315164805256611,0.893,0.03749999999999998,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1998,10.345913912880746,0.894,0.03699999999999998,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,1999,10.376225066311658,0.899,0.035999999999999976,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,2000,10.415331171968658,0.899,0.035999999999999976,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,2001,10.441742166472181,0.899,0.035999999999999976,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,2002,10.451346793734992,0.898,0.035999999999999976,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,2003,10.454968643357445,0.896,0.03700000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,2004,10.478096479521914,0.896,0.03700000000000003,0.977,0.018000000000000016,0.952,0.03049999999999997
DEU,2005,10.49696839148109,0.896,0.03649999999999998,0.983,0.013500000000000012,0.952,0.03049999999999997
DEU,2006,10.54571339320908,0.902,0.034999999999999976,0.977,0.017000000000000015,0.952,0.03049999999999997
DEU,2007,10.590420633007016,0.902,0.034999999999999976,0.977,0.017000000000000015,0.952,0.03049999999999997
DEU,2008,10.614362518218677,0.902,0.034999999999999976,0.977,0.017000000000000015,0.952,0.03049999999999997
DEU,2009,10.570366183556638,0.9,0.035999999999999976,0.977,0.017000000000000015,0.952,0.03049999999999997
DEU,2010,10.62399650713281,0.898,0.03700000000000003,0.987,0.01100000000000001,0.952,0.03049999999999997
DEU,2011,10.673341112178944,0.9,0.034999999999999976,0.987,0.01100000000000001,0.952,0.03049999999999997
DEU,2012,10.676369701114927,0.899,0.03400000000000003,0.987,0.01100000000000001,0.952,0.03049999999999997
DEU,2013,10.678514214406102,0.892,0.03750000000000003,0.975,0.018500000000000016,0.952,0.03049999999999997
DEU,2014,10.690170612487238,0.885,0.039000000000000035,0.975,0.018500000000000016,0.952,0.03049999999999997
DEU,2015,10.698581930003753,0.883,0.038000000000000034,0.981,0.014500000000000013,0.952,0.03049999999999997
DEU,2016,10.707482665306589,0.888,0.039000000000000035,0.981,0.014500000000000013,0.952,0.03049999999999997
DEU,2017,10.728096774213904,0.889,0.038500000000000034,0.981,0.014500000000000013,0.918,0.04749999999999999
DEU,2018,10.740250515966116,0.881,0.039000000000000035,0.981,0.014500000000000013,0.918,0.04749999999999999
GTM,1960,8.159374736775426,0.154,0.012999999999999998,0.071,0.051000000000000004,0.561,0.1455
GTM,1961,8.16961956172385,0.157,0.014000000000000012,0.071,0.051000000000000004,0.561,0.1455
GTM,1962,8.172729104865471,0.156,0.014499999999999999,0.071,0.051000000000000004,0.545,0.1445
GTM,1963,8.232706009860976,0.102,0.013000000000000005,0.059,0.0445,0.533,0.15299999999999997
GTM,1964,8.246433786160365,0.088,0.012500000000000004,0.038,0.033,0.532,0.15350000000000003
GTM,1965,8.268731832117737,0.086,0.012500000000000004,0.038,0.033,0.532,0.15350000000000003
GTM,1966,8.302265794873367,0.128,0.013500000000000005,0.154,0.105,0.552,0.1445
GTM,1967,8.322151070212902,0.184,0.013999999999999999,0.096,0.06449999999999999,0.563,0.1425
GTM,1968,8.385944904806284,0.184,0.013999999999999999,0.096,0.06449999999999999,0.563,0.1425
GTM,1969,8.411165786770708,0.184,0.013999999999999999,0.096,0.06449999999999999,0.563,0.1425
GTM,1970,8.445267451844648,0.176,0.013499999999999998,0.091,0.061500000000000006,0.529,0.15449999999999997
GTM,1971,8.476579508530941,0.171,0.012999999999999998,0.091,0.061500000000000006,0.518,0.14550000000000002
GTM,1972,8.52456594574565,0.171,0.012999999999999998,0.091,0.061500000000000006,0.518,0.14550000000000002
GTM,1973,8.566935283311052,0.173,0.012999999999999998,0.091,0.061500000000000006,0.518,0.14550000000000002
GTM,1974,8.605387202152153,0.173,0.013499999999999998,0.091,0.061500000000000006,0.518,0.14550000000000002
GTM,1975,8.60135049942296,0.174,0.013499999999999998,0.091,0.061500000000000006,0.53,0.14400000000000002
GTM,1976,8.649098262296176,0.17,0.012999999999999998,0.091,0.061500000000000006,0.53,0.14400000000000002
GTM,1977,8.700347734514084,0.17,0.012999999999999998,0.091,0.061500000000000006,0.53,0.14400000000000002
GTM,1978,8.72518249495877,0.165,0.011999999999999997,0.031,0.024999999999999998,0.493,0.1485
GTM,1979,8.74798740166097,0.163,0.011499999999999996,0.031,0.024999999999999998,0.493,0.1485
GTM,1980,8.761550139129644,0.163,0.011499999999999996,0.031,0.024999999999999998,0.493,0.1485
GTM,1981,8.741296282225147,0.163,0.011499999999999996,0.031,0.024999999999999998,0.493,0.1485
GTM,1982,8.683215975240689,0.109,0.009999999999999995,0.091,0.0635,0.443,0.1435
GTM,1983,8.6278397115033,0.095,0.010499999999999995,0.112,0.08449999999999999,0.478,0.15
GTM,1984,8.606851063346772,0.125,0.015500000000000007,0.163,0.118,0.49,0.147
GTM,1985,8.573951525234847,0.149,0.0175,0.163,0.118,0.564,0.14049999999999999
GTM,1986,8.544029845369797,0.345,0.04250000000000001,0.323,0.162,0.616,0.1375
GTM,1987,8.53660358493606,0.37,0.04749999999999999,0.422,0.15100000000000002,0.616,0.1375
GTM,1988,8.534246945982066,0.37,0.04749999999999999,0.422,0.15100000000000002,0.616,0.1375
GTM,1989,8.545586265917455,0.37,0.04749999999999999,0.422,0.15100000000000002,0.616,0.1375
GTM,1990,8.549660381553739,0.371,0.04749999999999999,0.486,0.154,0.616,0.1375
GTM,1991,8.549960413983845,0.382,0.04849999999999999,0.486,0.154,0.616,0.1375
GTM,1992,8.576140831413765,0.382,0.04849999999999999,0.486,0.154,0.616,0.1375
GTM,1993,8.590997161651773,0.385,0.04799999999999999,0.544,0.15449999999999997,0.616,0.1375
GTM,1994,8.59684342823701,0.396,0.04999999999999999,0.596,0.154,0.616,0.1375
GTM,1995,8.612692844178518,0.412,0.05100000000000002,0.596,0.154,0.661,0.126
GTM,1996,8.614665522993956,0.454,0.055499999999999994,0.538,0.15899999999999997,0.661,0.126
GTM,1997,8.630737478479512,0.489,0.060000000000000026,0.538,0.15899999999999997,0.602,0.1275
GTM,1998,8.653583508419128,0.489,0.060000000000000026,0.538,0.15899999999999997,0.602,0.1275
GTM,1999,8.669894243898447,0.491,0.059500000000000025,0.556,0.1555,0.616,0.1235
GTM,2000,8.675951280812049,0.542,0.0615,0.675,0.14,0.624,0.13
GTM,2001,8.679774467970395,0.542,0.0615,0.675,0.14,0.624,0.13
GTM,2002,8.696216314353286,0.542,0.0615,0.675,0.14,0.624,0.13
GTM,2003,8.700205293062538,0.543,0.0615,0.675,0.14,0.624,0.13
GTM,2004,8.71114587695198,0.552,0.061,0.694,0.131,0.624,0.13
GTM,2005,8.721028704464945,0.552,0.061,0.707,0.1265,0.624,0.13
GTM,2006,8.749228073436889,0.552,0.061,0.707,0.1265,0.624,0.13
GTM,2007,8.786571629720031,0.563,0.063,0.734,0.1225,0.624,0.13
GTM,2008,8.79553413101606,0.582,0.063,0.734,0.1225,0.624,0.13
GTM,2009,8.777809190095745,0.58,0.064,0.734,0.1225,0.624,0.13
GTM,2010,8.783619594216919,0.583,0.062,0.725,0.1235,0.617,0.1255
GTM,2011,8.8023721336499,0.581,0.062,0.698,0.1265,0.626,0.128
GTM,2012,8.81195017753998,0.576,0.0655,0.691,0.13099999999999995,0.626,0.128
GTM,2013,8.82893352896109,0.574,0.0635,0.744,0.121,0.71,0.11649999999999999
GTM,2014,8.850947451970402,0.572,0.064,0.744,0.121,0.736,0.11299999999999999
GTM,2015,8.873187904050106,0.587,0.0635,0.771,0.11249999999999999,0.744,0.11049999999999999
GTM,2016,8.884748726451182,0.626,0.064,0.771,0.11249999999999999,0.726,0.11449999999999999
GTM,2017,8.89676179421258,0.621,0.064,0.722,0.1315,0.742,0.10999999999999999
GTM,2018,8.909520995128332,0.602,0.063,0.662,0.14299999999999996,0.703,0.1285
IRN,1960,8.142354276849835,0.061,0.010000000000000002,0.274,0.138,0.181,0.0935
IRN,1961,8.19478163844336,0.061,0.010000000000000002,0.274,0.138,0.181,0.0935
IRN,1962,8.184792654165078,0.06,0.009500000000000001,0.274,0.138,0.181,0.0935
IRN,1963,8.260234291607297,0.061,0.009500000000000001,0.274,0.138,0.183,0.093
IRN,1964,8.300528606199737,0.109,0.012999999999999998,0.274,0.138,0.191,0.095
IRN,1965,8.38662882139512,0.11,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1966,8.452334619067742,0.11,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1967,8.529516941105069,0.11,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1968,8.641002477142523,0.111,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1969,8.734238184268579,0.111,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1970,8.806424063857868,0.113,0.014499999999999999,0.274,0.138,0.191,0.095
IRN,1971,8.895081531754167,0.113,0.014499999999999999,0.274,0.138,0.191,0.095
IRN,1972,9.017604776833355,0.113,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1973,9.071767722112243,0.113,0.014499999999999999,0.274,0.138,0.191,0.095
IRN,1974,9.128045129249353,0.113,0.014499999999999999,0.274,0.138,0.191,0.095
IRN,1975,9.146015161419625,0.107,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1976,9.274722630905451,0.107,0.013499999999999998,0.274,0.138,0.191,0.095
IRN,1977,9.230633075243945,0.107,0.013499999999999998,0.274,0.138,0.191,0.095
IRN,1978,9.072227069846548,0.11,0.013999999999999999,0.274,0.138,0.191,0.095
IRN,1979,8.946114375560743,0.159,0.01899999999999999,0.615,0.17500000000000002,0.241,0.10950000000000001
IRN,1980,8.753687227098585,0.167,0.021500000000000005,0.615,0.17500000000000002,0.22,0.105
IRN,1981,8.68050180902826,0.121,0.016000000000000007,0.584,0.1465,0.22,0.105
IRN,1982,8.784927626058323,0.106,0.013499999999999998,0.584,0.1465,0.22,0.105
IRN,1983,8.868976189274543,0.104,0.013000000000000005,0.584,0.1465,0.153,0.0845
IRN,1984,8.846640813100485,0.108,0.013499999999999998,0.584,0.1465,0.146,0.07999999999999999
IRN,1985,8.832441791585824,0.109,0.013999999999999999,0.584,0.1465,0.146,0.07999999999999999
IRN,1986,8.696844519654313,0.109,0.013999999999999999,0.584,0.1465,0.146,0.07999999999999999
IRN,1987,8.650499558724462,0.171,0.014499999999999999,0.584,0.1465,0.146,0.07999999999999999
IRN,1988,8.5657928612523,0.177,0.0155,0.584,0.1465,0.146,0.07999999999999999
IRN,1989,8.57602797713713,0.168,0.0165,0.627,0.14950000000000002,0.146,0.07999999999999999
IRN,1990,8.634086942887738,0.16,0.018000000000000002,0.627,0.14950000000000002,0.146,0.07999999999999999
IRN,1991,8.761009563847155,0.16,0.017499999999999988,0.627,0.14950000000000002,0.146,0.07999999999999999
IRN,1992,8.85883988882284,0.159,0.016999999999999987,0.603,0.151,0.146,0.07999999999999999
IRN,1993,8.841414490817726,0.162,0.0175,0.678,0.14499999999999996,0.146,0.07999999999999999
IRN,1994,8.837057737775861,0.165,0.0175,0.678,0.14499999999999996,0.146,0.07999999999999999
IRN,1995,8.866967265027187,0.165,0.0175,0.678,0.14499999999999996,0.146,0.07999999999999999
IRN,1996,8.954984660126657,0.174,0.018500000000000003,0.678,0.14499999999999996,0.146,0.07999999999999999
IRN,1997,9.001312252555225,0.218,0.024999999999999994,0.802,0.10300000000000004,0.129,0.071
IRN,1998,9.042913701547924,0.231,0.026999999999999996,0.802,0.10300000000000004,0.153,0.079
IRN,1999,9.07275811136783,0.234,0.027499999999999997,0.802,0.10300000000000004,0.153,0.079
IRN,2000,9.116552962168894,0.233,0.02650000000000001,0.802,0.10300000000000004,0.153,0.079
IRN,2001,9.17166468706802,0.234,0.02600000000000001,0.717,0.1275,0.153,0.079
IRN,2002,9.256018135743805,0.232,0.02650000000000001,0.717,0.1275,0.153,0.079
IRN,2003,9.350350300991417,0.232,0.02650000000000001,0.717,0.1275,0.153,0.079
IRN,2004,9.425800376300343,0.207,0.024000000000000007,0.717,0.1275,0.153,0.079
IRN,2005,9.481141431008526,0.177,0.019000000000000003,0.679,0.13,0.155,0.082
IRN,2006,9.559993451225932,0.173,0.018500000000000003,0.682,0.1365,0.155,0.082
IRN,2007,9.646470944829897,0.173,0.018500000000000003,0.682,0.1365,0.155,0.082
IRN,2008,9.663959499099207,0.167,0.017,0.682,0.1365,0.155,0.082
IRN,2009,9.715655104637623,0.158,0.0155,0.699,0.131,0.144,0.0765
IRN,2010,9.78421576674099,0.144,0.012499999999999997,0.722,0.1235,0.146,0.07799999999999999
IRN,2011,9.79945948211208,0.145,0.012999999999999998,0.722,0.1235,0.146,0.07799999999999999
IRN,2012,9.725854985228304,0.158,0.016,0.722,0.1235,0.146,0.07799999999999999
IRN,2013,9.695725103260221,0.174,0.018500000000000003,0.704,0.13,0.171,0.086
IRN,2014,9.710691327448153,0.183,0.01949999999999999,0.704,0.13,0.171,0.086
IRN,2015,9.696032786103176,0.186,0.01949999999999999,0.704,0.13,0.171,0.086
IRN,2016,9.72812174830818,0.186,0.01949999999999999,0.722,0.123,0.167,0.084
IRN,2017,9.780574149019508,0.185,0.01949999999999999,0.711,0.1285,0.158,0.0835
IRN,2018,9.74163335499628,0.182,0.020000000000000004,0.69,0.1295,0.156,0.0825
IRQ,1960,8.38022733634308,0.098,0.013499999999999998,,,0.39,0.14450000000000002
IRQ,1961,8.459564078579602,0.09,0.012500000000000004,,,0.39,0.14450000000000002
IRQ,1962,8.478244441277663,0.091,0.012999999999999998,,,0.39,0.14450000000000002
IRQ,1963,8.429017500512511,0.069,0.010499999999999999,,,0.299,0.1325
IRQ,1964,8.510168576479273,0.07,0.011,,,0.365,0.14250000000000002
IRQ,1965,8.564267598802166,0.073,0.011500000000000003,,,0.365,0.14250000000000002
IRQ,1966,8.58260632996447,0.076,0.011999999999999997,,,0.365,0.14250000000000002
IRQ,1967,8.525756422076725,0.08,0.012499999999999997,,,0.365,0.14250000000000002
IRQ,1968,8.656085190282855,0.056,0.0075,,,0.426,0.1465
IRQ,1969,8.656085190282855,0.051,0.007000000000000003,,,0.41,0.14200000000000002
IRQ,1970,8.619027497297505,0.052,0.007000000000000003,,,0.407,0.14450000000000002
IRQ,1971,8.645762292210945,0.052,0.007000000000000003,,,0.407,0.14450000000000002
IRQ,1972,8.574895901544526,0.052,0.007000000000000003,,,0.407,0.14450000000000002
IRQ,1973,8.696510239189893,0.052,0.007000000000000003,,,0.407,0.14450000000000002
IRQ,1974,8.715552125907816,0.053,0.007000000000000003,,,0.407,0.14450000000000002
IRQ,1975,8.83608319099221,0.051,0.006500000000000002,,,0.407,0.14450000000000002
IRQ,1976,8.988071438072634,0.052,0.007000000000000003,,,0.407,0.14450000000000002
IRQ,1977,8.981807323377534,0.05,0.006000000000000002,,,0.407,0.14450000000000002
IRQ,1978,9.113278659133051,0.05,0.006000000000000002,,,0.407,0.14450000000000002
IRQ,1979,9.284426915328881,0.046,0.005499999999999998,,,0.403,0.14400000000000002
IRQ,1980,9.226705726062447,0.046,0.005500000000000001,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1981,8.991562278171614,0.081,0.006499999999999999,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1982,8.949494953477961,0.081,0.006499999999999999,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1983,8.825412915085566,0.081,0.006499999999999999,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1984,8.7937637591133,0.081,0.006499999999999999,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1985,8.74321260347591,0.081,0.005999999999999998,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1986,8.698180525197055,0.081,0.005999999999999998,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1987,8.708144074908246,0.081,0.005999999999999998,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1988,8.441391477999955,0.081,0.006499999999999999,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1989,8.318254328798846,0.081,0.006499999999999999,0.143,0.08349999999999999,0.384,0.15100000000000002
IRQ,1990,8.273336598504486,0.081,0.006499999999999999,0.143,0.08349999999999999,0.334,0.1345
IRQ,1991,7.325637705429239,0.08,0.006000000000000005,0.143,0.08349999999999999,0.334,0.1345
IRQ,1992,7.623730359025358,0.08,0.006000000000000005,0.143,0.08349999999999999,0.334,0.1345
IRQ,1993,7.6649950844076855,0.082,0.006499999999999999,0.143,0.08349999999999999,0.334,0.1345
IRQ,1994,7.653750095314943,0.083,0.006999999999999999,0.143,0.08349999999999999,0.334,0.1345
IRQ,1995,7.599365178530888,0.097,0.006999999999999999,0.143,0.08349999999999999,0.334,0.1345
IRQ,1996,7.756846972345635,0.146,0.007499999999999993,0.143,0.08349999999999999,0.334,0.1345
IRQ,1997,7.7570288577803,0.146,0.007499999999999993,0.143,0.08349999999999999,0.334,0.1345
IRQ,1998,7.9355109962673165,0.146,0.006999999999999992,0.143,0.08349999999999999,0.334,0.1345
IRQ,1999,8.057413123019687,0.146,0.006999999999999992,0.143,0.08349999999999999,0.334,0.1345
IRQ,2000,8.202343505417812,0.145,0.007499999999999993,0.143,0.08349999999999999,0.334,0.1345
IRQ,2001,8.330296826125254,0.147,0.007499999999999993,0.143,0.08349999999999999,0.334,0.1345
IRQ,2002,8.440668994849625,0.147,0.007499999999999993,0.4,0.14850000000000002,0.334,0.1345
IRQ,2003,8.238127914189413,0.184,0.01949999999999999,0.532,0.181,0.422,0.14500000000000002
IRQ,2004,8.709721580817439,0.21,0.017,,,0.492,0.13999999999999999
IRQ,2005,8.77050277028212,0.237,0.0175,0.729,0.15150000000000002,0.433,0.13200000000000003
IRQ,2006,8.870327765635514,0.397,0.04550000000000001,0.775,0.13,0.427,0.1305
IRQ,2007,8.93427136607797,0.426,0.04999999999999999,0.759,0.11149999999999999,0.427,0.1305
IRQ,2008,9.05803553586409,0.426,0.05000000000000002,0.759,0.11149999999999999,0.429,0.13550000000000004
IRQ,2009,9.134399403988489,0.425,0.049000000000000016,0.759,0.11149999999999999,0.41,0.134
IRQ,2010,9.23740385962471,0.414,0.05000000000000002,0.76,0.11149999999999999,0.395,0.1285
IRQ,2011,9.348710041240954,0.413,0.05150000000000002,0.758,0.10849999999999999,0.395,0.1285
IRQ,2012,9.445570584425539,0.41,0.05000000000000002,0.758,0.10849999999999999,0.395,0.1285
IRQ,2013,9.484785217645943,0.414,0.05100000000000002,0.679,0.13399999999999995,0.375,0.1265
IRQ,2014,9.458527693729824,0.403,0.047000000000000014,0.752,0.11499999999999999,0.375,0.1265
IRQ,2015,9.47378098005493,0.396,0.046499999999999986,0.751,0.11149999999999999,0.387,0.1305
IRQ,2016,9.539500223874272,0.39,0.044499999999999984,0.769,0.10950000000000004,0.387,0.1305
IRQ,2017,9.48882494934782,0.375,0.044499999999999984,0.753,0.1185,0.391,0.128
IRQ,2018,9.459994402559445,0.398,0.046999999999999986,0.707,0.133,0.376,0.127
IRL,1960,8.82834762005316,0.783,0.04999999999999999,0.716,0.12,0.973,0.020000000000000018
IRL,1961,8.879889967673464,0.79,0.05199999999999999,0.716,0.12,0.973,0.020000000000000018
IRL,1962,8.907883013942248,0.804,0.04999999999999999,0.716,0.12,0.973,0.020000000000000018
IRL,1963,8.947025655972697,0.803,0.04999999999999999,0.716,0.12,0.973,0.020000000000000018
IRL,1964,8.980675603671708,0.811,0.04999999999999999,0.716,0.12,0.973,0.020000000000000018
IRL,1965,8.993551586299981,0.808,0.05099999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1966,8.999248901686114,0.809,0.05099999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1967,9.051461866908694,0.811,0.05149999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1968,9.126632622902697,0.811,0.05149999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1969,9.18049952996516,0.809,0.05049999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1970,9.198369000194964,0.819,0.04799999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1971,9.223059144383958,0.819,0.04799999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1972,9.27058845232154,0.819,0.04799999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1973,9.300729371703863,0.816,0.05099999999999999,0.715,0.122,0.973,0.020000000000000018
IRL,1974,9.325898712610455,0.824,0.046999999999999986,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1975,9.364090971782101,0.824,0.046999999999999986,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1976,9.362116806941977,0.824,0.046999999999999986,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1977,9.427465850964829,0.824,0.046999999999999986,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1978,9.48417703760591,0.825,0.046999999999999986,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1979,9.498147436616115,0.825,0.046999999999999986,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1980,9.518853954007897,0.825,0.04749999999999999,0.75,0.11499999999999999,0.973,0.020000000000000018
IRL,1981,9.539140395148861,0.831,0.04799999999999999,0.75,0.11499999999999999,0.964,0.026000000000000023
IRL,1982,9.551160286590816,0.83,0.046999999999999986,0.75,0.11499999999999999,0.945,0.035999999999999976
IRL,1983,9.541871851706224,0.829,0.046499999999999986,0.75,0.11499999999999999,0.954,0.03149999999999997
IRL,1984,9.577411092097035,0.829,0.046499999999999986,0.78,0.10200000000000004,0.954,0.03149999999999997
IRL,1985,9.604677122296504,0.833,0.046999999999999986,0.78,0.10200000000000004,0.954,0.03149999999999997
IRL,1986,9.600217956742634,0.833,0.046999999999999986,0.795,0.10000000000000003,0.954,0.03149999999999997
IRL,1987,9.645881947666817,0.842,0.045999999999999985,0.795,0.10000000000000003,0.954,0.03149999999999997
IRL,1988,9.699717614936302,0.843,0.045499999999999985,0.795,0.10000000000000003,0.954,0.03149999999999997
IRL,1989,9.760944245750586,0.841,0.046499999999999986,0.795,0.10000000000000003,0.954,0.03149999999999997
IRL,1990,9.843631385382762,0.851,0.04600000000000004,0.795,0.10000000000000003,0.945,0.035999999999999976
IRL,1991,9.865471175878428,0.866,0.04350000000000004,0.795,0.10000000000000003,0.952,0.03149999999999997
IRL,1992,9.905122150852087,0.867,0.04300000000000004,0.815,0.09650000000000003,0.952,0.03149999999999997
IRL,1993,9.934359986730918,0.871,0.040000000000000036,0.815,0.09650000000000003,0.952,0.03149999999999997
IRL,1994,9.999016522040604,0.871,0.040000000000000036,0.815,0.09650000000000003,0.952,0.03149999999999997
IRL,1995,10.096837332645748,0.871,0.040000000000000036,0.815,0.09650000000000003,0.952,0.03149999999999997
IRL,1996,10.18727112319529,0.875,0.040500000000000036,0.815,0.09650000000000003,0.952,0.03149999999999997
IRL,1997,10.290650197738618,0.878,0.039500000000000035,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,1998,10.370632346077473,0.88,0.039500000000000035,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,1999,10.473821755339133,0.88,0.039500000000000035,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,2000,10.566343073430115,0.885,0.039000000000000035,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,2001,10.62050586201965,0.885,0.039000000000000035,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,2002,10.66925336423185,0.883,0.040500000000000036,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,2003,10.700380965499518,0.882,0.04150000000000004,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,2004,10.758516834737026,0.882,0.04150000000000004,0.856,0.07899999999999996,0.952,0.03149999999999997
IRL,2005,10.804124055837324,0.882,0.04150000000000004,0.856,0.07899999999999996,0.952,0.03149999999999997
