uid,tid,ft,y
2537,3,10,10.0651273727417
2537,4,10,10.4233980178833
2537,5,10,10.359909057617188
2537,6,10,10.369132041931152
2537,7,10,10.307703018188477
2537,8,10,10.669705390930176
2537,9,10,10.663789749145508
2537,10,10,10.511347770690918
2537,11,10,11.039653778076172
2537,12,10,11.097888946533203
2538,1,11,11.98364543914795
2538,2,11,11.719375610351562
2538,3,11,11.332767486572266
2538,4,11,11.244283676147461
2538,5,11,11.381025314331055
2538,6,11,11.628860473632812
2538,7,11,11.682539939880371
2538,8,11,11.62085247039795
2538,9,11,11.671384811401367
2538,10,11,11.632784843444824
2538,11,11,11.748226165771484
2538,12,11,11.90880298614502
2539,1,7,12.351007461547852
2539,2,7,12.41424560546875
2539,3,7,12.392457008361816
2539,4,7,12.407014846801758
2539,5,7,12.410903930664062
2539,6,7,12.482438087463379
2539,7,7,12.582064628601074
2539,8,7,13.07895278930664
2539,9,7,13.096647262573242
2539,10,7,13.106282234191895
2539,11,7,13.124550819396973
2539,12,7,13.113898277282715
2540,1,11,10.559480667114258
2540,2,11,10.489002227783203
2540,3,11,10.692240715026855
2540,4,11,11.036701202392578
2540,5,11,10.924785614013672
2540,6,11,10.763457298278809
2540,7,11,10.86185073852539
2540,8,11,10.996734619140625
2540,9,11,11.055728912353516
2540,10,11,11.16978931427002
2540,11,11,11.165827751159668
2540,12,11,11.136425018310547
2541,1,10,13.481585502624512
2541,2,10,13.551527976989746
2541,3,10,13.5812406539917
2541,4,10,13.663932800292969
2541,5,10,13.783379554748535
2541,6,10,13.95938491821289
2541,7,10,13.984498023986816
2541,8,10,14.102831840515137
2541,9,10,14.183722496032715
2541,10,10,14.402714729309082
2541,11,10,14.438444137573242
2541,12,10,14.507491111755371
2542,1,11,10.711047172546387
2542,2,11,10.715495109558105
2542,3,11,10.827072143554688
2542,4,11,10.702268600463867
2542,5,11,10.767229080200195
2542,6,11,10.725669860839844
2542,7,11,10.81310749053955
2542,8,11,10.795681953430176
2542,9,11,10.813384056091309
2542,10,11,10.87481689453125
2542,11,11,10.899114608764648
2542,12,11,10.932381629943848
2543,1,12,11.053678512573242
2543,2,12,11.201560020446777
2543,3,12,11.239130973815918
2543,4,12,11.392733573913574
2543,5,12,11.43494701385498
2543,6,12,11.640451431274414
2543,7,12,11.638311386108398
2543,8,12,11.60110092163086
2543,9,12,11.768763542175293
2543,10,12,11.66236686706543
2543,11,12,11.78070068359375
2543,12,12,11.92857551574707
2544,1,3,11.5213623046875
2544,2,3,11.443471908569336
2544,3,3,11.911649703979492
2544,4,3,11.382464408874512
2544,5,3,11.634288787841797
2544,6,3,11.743853569030762
2544,7,3,11.800024032592773
2544,8,3,11.851292610168457
2544,9,3,11.919255256652832
2544,10,3,11.746021270751953
2544,11,3,11.751429557800293
2544,12,3,11.816207885742188
2545,1,2,11.432873725891113
2545,2,2,11.550871849060059
2545,3,2,12.08972454071045
2545,4,2,12.059982299804688
2545,5,2,12.100695610046387
2545,6,2,12.163900375366211
2545,7,2,12.128914833068848
2545,8,2,12.225729942321777
2545,9,2,12.25085163116455
2545,10,2,12.294294357299805
2545,11,2,12.360163688659668
2545,12,2,12.285197257995605
2546,1,9,13.535684585571289
2546,2,9,13.535370826721191
2546,3,9,13.554285049438477
2546,4,9,13.544120788574219
2546,5,9,13.573819160461426
2546,6,9,13.630213737487793
2546,7,9,13.661149024963379
2546,8,9,13.702677726745605
2546,9,9,13.76255989074707
2546,10,9,13.775166511535645
2546,11,9,13.831652641296387
2546,12,9,13.836335182189941
2547,1,2,13.875678062438965
2547,2,2,13.917603492736816
2547,3,2,14.023924827575684
2547,4,2,14.2496919631958
2547,5,2,14.22904109954834
2547,6,2,14.26420783996582
2547,7,2,14.48403263092041
2547,8,2,14.521283149719238
2547,9,2,14.4713773727417
2547,10,2,14.297527313232422
2547,11,2,14.443893432617188
2547,12,2,14.42811393737793
2548,1,12,14.280449867248535
2548,2,12,14.453185081481934
2548,3,12,14.558221817016602
2548,4,12,14.670358657836914
2548,5,12,14.685808181762695
2548,6,12,14.71318531036377
2548,7,12,15.067780494689941
2548,8,12,15.100345611572266
2548,9,12,15.333346366882324
2548,10,12,14.98134994506836
2548,11,12,14.936026573181152
2548,12,12,14.965575218200684
2549,1,3,13.385456085205078
2549,2,3,13.38858413696289
2549,3,3,13.55859088897705
2549,4,3,13.544807434082031
2549,5,3,13.65463638305664
2549,6,3,13.672622680664062
2549,7,3,13.797929763793945
2549,8,3,13.782126426696777
2549,9,3,13.816847801208496
2549,10,3,13.698923110961914
2549,11,3,13.814573287963867
2549,12,3,13.848615646362305
2550,1,10,13.853567123413086
2550,2,10,13.913644790649414
2550,3,10,13.783458709716797
2550,4,10,13.921701431274414
2550,5,10,14.061612129211426
2550,6,10,13.928826332092285
2550,7,10,13.999890327453613
2550,8,10,14.054298400878906
2550,9,10,14.060615539550781
2550,10,10,14.027915954589844
2550,11,10,14.080528259277344
2550,12,10,14.177103996276855
2551,1,9,14.714153289794922
2551,2,9,14.859095573425293
2551,3,9,14.752068519592285
2551,4,9,14.900985717773438
2551,5,9,14.901529312133789
2551,6,9,15.026360511779785
2551,7,9,15.090871810913086
2551,8,9,15.22946834564209
2551,9,9,15.10359001159668
2551,10,9,15.051175117492676
2551,11,9,15.185040473937988
2551,12,9,14.95613956451416
2552,1,12,13.411242485046387
2552,2,12,13.552541732788086
2552,3,12,13.57027816772461
2552,4,12,13.63658618927002
2552,5,12,13.713427543640137
2552,6,12,13.699031829833984
2552,7,12,13.747578620910645
2552,8,12,13.805622100830078
2552,9,12,13.802507400512695
2552,10,12,13.838232040405273
2552,11,12,14.016152381896973
2552,12,12,14.111536026000977
2553,1,11,11.01637077331543
2553,2,11,11.076233863830566
2553,3,11,11.146944046020508
2553,4,11,11.021129608154297
2553,5,11,11.133140563964844
2553,6,11,11.184608459472656
2553,7,11,11.217714309692383
2553,8,11,11.252458572387695
2553,9,11,11.355171203613281
2553,10,11,11.3840913772583
2553,11,11,11.40537166595459
2553,12,11,11.527918815612793
2554,1,12,12.739824295043945
2554,2,12,12.658714294433594
2554,3,12,12.703091621398926
2554,4,12,12.620939254760742
2554,5,12,12.639432907104492
2554,6,12,12.652050971984863
2554,7,12,12.939960479736328
2554,8,12,13.395689964294434
2554,9,12,13.479416847229004
2554,10,12,13.555410385131836
2554,11,12,13.628558158874512
2554,12,12,13.690390586853027
2555,1,10,12.854025840759277
2555,2,10,13.027545928955078
2555,3,10,12.940536499023438
2555,4,10,12.950358390808105
2555,5,10,12.939803123474121
2555,6,10,13.10403823852539
2555,7,10,13.017446517944336
2555,8,10,13.090057373046875
2555,9,10,13.019493103027344
2555,10,10,12.857691764831543
2555,11,10,13.56350326538086
2555,12,10,13.844414710998535
2556,1,12,11.254286766052246
2556,2,12,11.360261917114258
2556,3,12,11.171036720275879
2556,4,12,11.257347106933594
2556,5,12,11.315916061401367
2556,6,12,11.480474472045898
2556,7,12,11.589043617248535
2556,8,12,11.788177490234375
2556,9,12,11.783012390136719
2556,10,12,11.905965805053711
2556,11,12,12.143568992614746
2556,12,12,12.04698657989502
2557,1,11,10.571493148803711
2557,2,11,10.551867485046387
2557,3,11,10.560437202453613
2557,4,11,10.581769943237305
2557,5,11,10.604992866516113
2557,6,11,10.81334114074707
2557,7,11,10.947840690612793
2557,8,11,10.99323844909668
2557,9,11,10.826226234436035
2557,10,11,10.717172622680664
2557,11,11,10.840471267700195
2557,12,11,10.829374313354492
2558,1,6,10.19231128692627
2558,2,6,10.231922149658203
2558,3,6,10.358715057373047
2558,4,6,10.568209648132324
2558,5,6,10.687713623046875
2558,6,6,10.705451011657715
2558,7,6,10.959118843078613
2558,8,6,10.974210739135742
2558,9,6,11.037349700927734
2558,10,6,11.124312400817871
2558,11,6,11.166454315185547
2558,12,6,11.136914253234863
2559,1,10,15.80284595489502
2559,2,10,15.979965209960938
2559,3,10,16.01726531982422
2559,4,10,16.06271743774414
2559,5,10,16.111692428588867
2559,6,10,16.311716079711914
2559,7,10,16.499650955200195
2559,8,10,16.594606399536133
2559,9,10,16.639110565185547
2559,10,10,16.564180374145508
2559,11,10,16.596342086791992
2559,12,10,16.600582122802734
2560,1,10,11.644161224365234
2560,2,10,11.710633277893066
2560,3,10,11.777981758117676
2560,4,10,11.768354415893555
2560,5,10,11.760504722595215
2560,6,10,11.820907592773438
2560,7,10,11.847569465637207
2560,8,10,11.895644187927246
2560,9,10,11.968759536743164
2560,10,10,11.951498985290527
2560,11,10,12.318222045898438
2560,12,10,12.493183135986328
2561,1,5,12.743413925170898
2561,2,5,12.83724594116211
2561,3,5,12.926349639892578
2561,4,5,13.015117645263672
2561,5,5,13.061049461364746
2561,6,5,13.210110664367676
2561,7,5,13.201930046081543
2561,8,5,13.152848243713379
2561,9,5,13.165037155151367
2561,10,5,13.247800827026367
2561,11,5,13.230206489562988
2561,12,5,13.270807266235352
2562,1,10,13.567811965942383
2562,2,10,13.641962051391602
2562,3,10,13.669351577758789
2562,4,10,13.745040893554688
2562,5,10,13.848407745361328
2562,6,10,13.901863098144531
2562,7,10,13.908096313476562
2562,8,10,13.94756031036377
2562,9,10,14.083453178405762
2562,10,10,14.016973495483398
2562,11,10,13.368457794189453
2562,12,10,14.115692138671875
2563,1,11,9.499810218811035
2563,2,11,9.441436767578125
2563,3,11,9.709912300109863
2563,4,11,9.620882034301758
2563,5,11,9.650026321411133
2563,6,11,9.92283821105957
2563,7,11,9.871294021606445
2563,8,11,9.83018970489502
2563,9,11,9.886119842529297
2563,10,11,10.039019584655762
2563,11,11,10.29892635345459
2563,12,11,10.48332405090332
2564,1,7,10.934235572814941
2564,2,7,11.04948902130127
2564,3,7,11.099295616149902
2564,4,7,11.125638008117676
2564,5,7,11.164557456970215
2564,6,7,11.389244079589844
2564,7,7,11.402257919311523
2564,8,7,11.703996658325195
2564,9,7,11.56922435760498
2564,10,7,11.579236030578613
2564,11,7,11.589560508728027
2564,12,7,11.80461597442627
2565,1,11,9.679814338684082
2565,2,11,9.375982284545898
2565,3,11,9.29401969909668
2565,4,11,9.302475929260254
2565,5,11,8.986052513122559
2565,6,11,9.289196014404297
2565,7,11,9.49280071258545
2565,8,11,9.248690605163574
2565,9,11,9.192359924316406
2565,10,11,9.288582801818848
2565,11,11,9.454477310180664
2565,12,11,9.341083526611328
2566,1,8,11.484540939331055
2566,2,8,11.569272994995117
2566,3,8,11.751142501831055
2566,4,8,11.965337753295898
2566,5,8,12.009196281433105
2566,6,8,12.05916690826416
2566,7,8,12.428911209106445
2566,8,8,12.460334777832031
2566,9,8,12.54285717010498
2566,10,8,12.64721965789795
2566,11,8,12.678202629089355
2566,12,8,12.818578720092773
2567,1,5,12.675437927246094
2567,2,5,12.622800827026367
2567,3,5,12.668423652648926
2567,4,5,12.697168350219727
2567,5,5,12.746550559997559
2567,6,5,12.982390403747559
2567,7,5,12.974422454833984
2567,8,5,13.100814819335938
2567,9,5,13.099263191223145
2567,10,5,13.15605640411377
2567,11,5,13.306947708129883
2567,12,5,13.46868896484375
2568,1,8,10.336756706237793
2568,2,8,10.277688026428223
2568,3,8,10.183422088623047
2568,4,8,10.407268524169922
2568,5,8,10.553217887878418
2568,6,8,10.690427780151367
2568,7,8,10.853036880493164
2568,8,8,10.524846076965332
2568,9,8,10.555379867553711
2568,10,8,10.583158493041992
2568,11,8,10.41565227508545
2568,12,8,10.3590669631958
2569,1,5,10.649419784545898
2569,2,5,11.021812438964844
2569,3,5,10.997797012329102
2569,4,5,11.183536529541016
2569,5,5,11.102774620056152
2569,6,5,11.187186241149902
2569,7,5,11.368977546691895
2569,8,5,11.16199779510498
2569,9,5,11.177559852600098
2569,10,5,11.167559623718262
2569,11,5,11.094300270080566
2569,12,5,11.057259559631348
2570,1,3,12.969395637512207
2570,2,3,13.040706634521484
2570,3,3,13.092016220092773
2570,4,3,13.041475296020508
2570,5,3,13.063175201416016
2570,6,3,13.114143371582031
2570,7,3,13.164347648620605
2570,8,3,13.286754608154297
2570,9,3,13.279939651489258
2570,10,3,13.417093276977539
2570,11,3,13.515445709228516
2570,12,3,13.473673820495605
2571,1,12,10.82311725616455
2571,2,12,10.844236373901367
2571,3,12,11.011993408203125
2571,4,12,11.060651779174805
2571,5,12,11.094709396362305
2571,6,12,11.045449256896973
2571,7,12,11.027726173400879
2571,8,12,10.956944465637207
2571,9,12,11.001713752746582
2571,10,12,11.002894401550293
2571,11,12,11.265329360961914
2571,12,12,11.18110179901123
2572,1,8,13.5062894821167
2572,2,8,13.453128814697266
2572,3,8,13.536373138427734
2572,4,8,13.579463958740234
2572,5,8,13.676637649536133
2572,6,8,13.684012413024902
2572,7,8,13.608803749084473
2572,8,8,13.331955909729004
2572,9,8,14.072271347045898
2572,10,8,14.18697452545166
2572,11,8,14.277153968811035
2572,12,8,14.309361457824707
2573,1,11,14.525314331054688
2573,2,11,14.697413444519043
2573,3,11,14.728254318237305
2573,4,11,14.81688404083252
2573,5,11,14.84494400024414
2573,6,11,15.08888053894043
2573,7,11,15.0078125
2573,8,11,15.021990776062012
2573,9,11,15.053563117980957
2573,10,11,15.076849937438965
2573,11,11,15.091708183288574
2573,12,11,15.116560935974121
2574,1,12,10.522271156311035
2574,2,12,10.769818305969238
2574,3,12,10.796588897705078
2574,4,12,10.772799491882324
2574,5,12,10.812722206115723
2574,6,12,10.903935432434082
2574,7,12,10.973654747009277
2574,8,12,11.021649360656738
2574,9,12,11.163285255432129
2574,10,12,11.24109935760498
2574,11,12,11.283121109008789
2574,12,12,11.235466003417969
2575,1,12,15.248358726501465
2575,2,12,15.116728782653809
2575,3,12,15.13753890991211
2575,4,12,15.113670349121094
2575,5,12,15.093883514404297
2575,6,12,15.254108428955078
2575,7,12,15.238112449645996
2575,8,12,15.585827827453613
2575,9,12,15.593450546264648
2575,10,12,15.373441696166992
2575,11,12,15.317462921142578
2575,12,12,15.331698417663574
2576,1,11,11.072731018066406
2576,2,11,11.088117599487305
2576,3,11,10.915960311889648
2576,4,11,10.925371170043945
2576,5,11,10.92208480834961
2576,6,11,11.009946823120117
2576,7,11,10.982354164123535
2576,8,11,11.090588569641113
2576,9,11,11.040801048278809
2576,10,11,11.469820976257324
2576,11,11,11.462020874023438
2576,12,11,11.423995018005371
2577,1,12,9.072184562683105
2577,2,12,9.347054481506348
2577,3,12,9.446497917175293
2577,4,12,9.457597732543945
2577,5,12,9.571040153503418
2577,6,12,9.847599029541016
2577,7,12,9.829103469848633
2577,8,12,10.136409759521484
2577,9,12,10.034331321716309
2577,10,12,10.229162216186523
2577,11,12,10.266193389892578
2577,12,12,10.20116138458252
2578,1,,11.419831275939941
2578,2,,11.465060234069824
2578,3,,11.541309356689453
2578,4,,11.655352592468262
2578,5,,11.726226806640625
2578,6,,11.76077651977539
2578,7,,11.814000129699707
2578,8,,11.913233757019043
2578,9,,12.003226280212402
2578,10,,12.122406959533691
2578,11,,12.233695983886719
2578,12,,12.212271690368652
2579,1,12,10.334366798400879
2579,2,12,10.092108726501465
2579,3,12,10.390817642211914
2579,4,12,10.417949676513672
2579,5,12,10.408525466918945
2579,6,12,10.418662071228027
2579,7,12,10.445319175720215
2579,8,12,10.358794212341309
2579,9,12,10.452781677246094
2579,10,12,10.64521312713623
2579,11,12,11.079934120178223
2579,12,12,10.698854446411133
2580,1,11,10.465977668762207
2580,2,11,10.511102676391602
2580,3,11,10.58678913116455
2580,4,11,11.014001846313477
2580,5,11,10.804160118103027
2580,6,11,11.281779289245605
2580,7,11,11.228178977966309
2580,8,11,11.28210735321045
2580,9,11,11.374624252319336
2580,10,11,11.510278701782227
2580,11,11,11.487114906311035
2580,12,11,11.59104061126709
2581,1,2,8.95399284362793
2581,2,2,11.074541091918945
2581,3,2,10.852112770080566
2581,4,2,10.846135139465332
2581,5,2,8.929826736450195
2581,6,2,10.86712646484375
2581,7,2,10.946463584899902
2581,8,2,11.044889450073242
2581,9,2,10.987990379333496
2581,10,2,11.181218147277832
2581,11,2,11.029681205749512
2581,12,2,10.958559036254883
2582,1,7,11.061083793640137
2582,2,7,11.272651672363281
2582,3,7,11.530014991760254
2582,4,7,11.53385066986084
2582,5,7,11.565433502197266
2582,6,7,11.586812019348145
2582,7,7,11.72742748260498
2582,8,7,11.865509986877441
2582,9,7,11.976211547851562
2582,10,7,12.032440185546875
2582,11,7,12.016953468322754
2582,12,7,11.666444778442383
2583,1,10,10.751520156860352
2583,2,10,11.444416046142578
2583,3,10,10.996916770935059
2583,4,10,11.282635688781738
2583,5,10,11.858747482299805
2583,6,10,11.421740531921387
2583,7,10,11.535682678222656
2583,8,10,11.662199020385742
2583,9,10,12.05298900604248
2583,10,10,12.464065551757812
2583,11,10,12.78149700164795
2583,12,10,12.72382640838623
2584,1,11,11.113296508789062
2584,2,11,11.053404808044434
2584,3,11,11.442273139953613
2584,4,11,11.256446838378906
2584,5,11,11.369001388549805
2584,6,11,11.380674362182617
2584,7,11,12.179693222045898
2584,8,11,11.787283897399902
2584,9,11,12.095409393310547
2584,10,11,12.356189727783203
2584,11,11,12.26662826538086
2584,12,11,12.3471040725708
2585,1,10,13.72362232208252
2585,2,10,13.728777885437012
2585,3,10,13.961252212524414
2585,4,10,13.931357383728027
2585,5,10,13.775370597839355
2585,6,10,13.927385330200195
2585,7,10,14.361249923706055
2585,8,10,14.27402400970459
2585,9,10,14.294137954711914
2585,10,10,14.289917945861816
2585,11,10,14.251726150512695
2585,12,10,14.449533462524414
2586,1,12,10.62192153930664
2586,2,12,10.785833358764648
2586,3,12,10.799494743347168
2586,4,12,9.725049018859863
2586,5,12,10.730694770812988
2586,6,12,11.370290756225586
2586,7,12,11.407170295715332
2586,8,12,11.352587699890137
2586,9,12,11.57594108581543
2586,10,12,11.474044799804688
2586,11,12,11.527243614196777
2586,12,12,11.544658660888672
2587,1,7,13.072011947631836
2587,2,7,12.63414478302002
2587,3,7,12.35050106048584
2587,4,7,12.422677040100098
2587,5,7,12.550650596618652
2587,6,7,12.624372482299805
2587,7,7,12.692192077636719
2587,8,7,13.794100761413574
2587,9,7,13.427021026611328
2587,10,7,14.291309356689453
2587,11,7,14.197351455688477
2587,12,7,14.257959365844727
2588,1,12,11.585447311401367
2588,2,12,11.420825004577637
2588,3,12,11.699456214904785
2588,4,12,11.748969078063965
2588,5,12,11.75558853149414
2588,6,12,11.781508445739746
2588,7,12,11.76394271850586
2588,8,12,11.677640914916992
2588,9,12,11.62438678741455
2588,10,12,11.725454330444336
2588,11,12,12.431427001953125
2588,12,12,12.517267227172852
2589,1,5,12.988189697265625
2589,2,5,13.305026054382324
2589,3,5,12.942150115966797
2589,4,5,13.432254791259766
2589,5,5,13.420994758605957
2589,6,5,13.39945125579834
2589,7,5,13.45030689239502
2589,8,5,13.627915382385254
2589,9,5,13.744902610778809
2589,10,5,11.164496421813965
2589,11,5,13.87820053100586
2589,12,5,14.011173248291016
2590,1,3,12.39279556274414
2590,2,3,12.509356498718262
2590,3,3,12.62929630279541
2590,4,3,12.582478523254395
2590,5,3,12.573287010192871
2590,6,3,12.70018196105957
2590,7,3,12.877226829528809
2590,8,3,12.940716743469238
2590,9,3,12.967167854309082
2590,10,3,13.172327041625977
2590,11,3,13.103336334228516
2590,12,3,13.086599349975586
2591,1,11,12.75812816619873
2591,2,11,13.064043998718262
2591,3,11,13.023353576660156
2591,4,11,6.119044303894043
2591,5,11,13.393994331359863
2591,6,11,13.424702644348145
2591,7,11,13.691999435424805
2591,8,11,14.261460304260254
2591,9,11,13.906083106994629
2591,10,11,13.675111770629883
2591,11,11,13.84604263305664
2591,12,11,13.827723503112793
2592,1,8,18.3775691986084
2592,2,8,18.4771728515625
2592,3,8,18.503511428833008
2592,4,8,18.56733512878418
2592,5,8,18.76415252685547
2592,6,8,19.084693908691406
2592,7,8,19.243600845336914
2592,8,8,19.352569580078125
2592,9,8,19.457300186157227
2592,10,8,19.417552947998047
2592,11,8,19.565610885620117
2592,12,8,19.248138427734375
2593,1,6,10.598323822021484
2593,2,6,10.571700096130371
2593,3,6,10.539631843566895
2593,4,6,10.434874534606934
2593,5,6,10.44587230682373
2593,6,6,10.558015823364258
2593,7,6,10.824566841125488
2593,8,6,10.726518630981445
2593,9,6,10.751175880432129
2593,10,6,10.726910591125488
2593,11,6,10.765569686889648
2593,12,6,10.926472663879395
2594,1,12,13.110917091369629
2594,2,12,13.142316818237305
2594,3,12,13.129225730895996
2594,4,12,13.088157653808594
2594,5,12,13.073996543884277
2594,6,12,13.167474746704102
2594,7,12,13.099467277526855
2594,8,12,13.114591598510742
2594,9,12,13.475687026977539
2594,10,12,13.534912109375
2594,11,12,13.592141151428223
2594,12,12,13.612768173217773
2595,1,4,14.178372383117676
2595,2,4,14.362688064575195
2595,3,4,14.358458518981934
2595,4,4,14.407062530517578
2595,5,4,14.382220268249512
2595,6,4,14.589957237243652
2595,7,4,14.63862419128418
2595,8,4,14.864967346191406
2595,9,4,14.901444435119629
2595,10,4,14.971755981445312
2595,11,4,14.928873062133789
2595,12,4,14.791788101196289
2596,1,5,12.340755462646484
2596,2,5,11.034089088439941
2596,3,5,10.864583969116211
2596,4,5,11.066720962524414
2596,5,5,10.902302742004395
2596,6,5,11.002591133117676
2596,7,5,11.446141242980957
2596,8,5,11.427716255187988
2596,9,5,11.301248550415039
2596,10,5,11.350831985473633
2596,11,5,11.84730339050293
2596,12,5,11.541935920715332
2597,1,10,11.554738998413086
2597,2,10,11.006340026855469
2597,3,10,11.06464672088623
2597,4,10,10.811076164245605
2597,5,10,10.860214233398438
2597,6,10,11.774913787841797
2597,7,10,11.268423080444336
2597,8,10,10.998590469360352
2597,9,10,10.872586250305176
2597,10,10,11.182191848754883
2597,11,10,11.09552001953125
2597,12,10,11.431245803833008
2598,1,11,12.80794906616211
2598,2,11,13.225028991699219
2598,3,11,13.352750778198242
2598,4,11,13.247803688049316
2598,5,11,13.64095401763916
2598,6,11,13.61308479309082
2598,7,11,13.722833633422852
2598,8,11,13.278024673461914
2598,9,11,13.563694953918457
2598,10,11,13.932677268981934
2598,11,11,14.169013977050781
2598,12,11,14.135576248168945
2599,1,12,10.630239486694336
2599,2,12,10.638460159301758
2599,3,12,10.8921480178833
2599,4,12,11.782256126403809
2599,5,12,11.786306381225586
2599,6,12,11.709754943847656
2599,7,12,11.870742797851562
2599,8,12,11.763901710510254
2599,9,12,11.788322448730469
2599,10,12,12.042305946350098
2599,11,12,12.648421287536621
2599,12,12,12.37826919555664
2600,1,4,16.462440490722656
2600,2,4,16.621509552001953
2600,3,4,16.81842803955078
2600,4,4,16.969085693359375
2600,5,4,17.019886016845703
2600,6,4,17.070446014404297
2600,7,4,17.125295639038086
2600,8,4,17.189788818359375
2600,9,4,17.290590286254883
2600,10,4,14.603178024291992
2600,11,4,17.489797592163086
2600,12,4,17.746368408203125
2601,1,9,12.423169136047363
2601,2,9,12.31387996673584
2601,3,9,12.350727081298828
2601,4,9,12.384860038757324
2601,5,9,12.56430435180664
2601,6,9,12.289047241210938
2601,7,9,12.195854187011719
2601,8,9,12.238149642944336
2601,9,9,12.39206314086914
2601,10,9,12.832147598266602
2601,11,9,12.935382843017578
2601,12,9,12.882519721984863
2602,1,6,12.04503345489502
2602,2,6,12.551934242248535
2602,3,6,12.662081718444824
2602,4,6,12.800189971923828
2602,5,6,12.953907012939453
2602,6,6,12.451845169067383
2602,7,6,12.503741264343262
2602,8,6,12.542073249816895
2602,9,6,12.54480266571045
2602,10,6,12.694967269897461
2602,11,6,12.660287857055664
2602,12,6,12.659939765930176
2603,1,10,11.48888874053955
2603,2,10,11.51062297821045
2603,3,10,11.825056076049805
2603,4,10,11.87514591217041
2603,5,10,11.874735832214355
2603,6,10,11.888981819152832
2603,7,10,11.936203002929688
2603,8,10,12.825510025024414
2603,9,10,13.018219947814941
2603,10,10,13.3884859085083
2603,11,10,13.46578311920166
2603,12,10,13.387486457824707
2604,1,12,9.575777053833008
2604,2,12,9.436639785766602
2604,3,12,8.981399536132812
2604,4,12,9.264069557189941
2604,5,12,9.432666778564453
2604,6,12,9.718849182128906
2604,7,12,10.290448188781738
2604,8,12,10.227909088134766
2604,9,12,10.382990837097168
2604,10,12,10.658187866210938
2604,11,12,11.51966381072998
2604,12,12,11.074504852294922
2605,1,11,8.965539932250977
2605,2,11,9.955707550048828
2605,3,11,10.081694602966309
2605,4,11,9.484184265136719
2605,5,11,9.543563842773438
2605,6,11,10.842851638793945
2605,7,11,10.385851860046387
2605,8,11,10.809372901916504
2605,9,11,10.062142372131348
2605,10,11,10.497075080871582
2605,11,11,10.730792999267578
2605,12,11,10.808815956115723
2606,1,11,12.113642692565918
2606,2,11,11.73998737335205
2606,3,11,11.922444343566895
2606,4,11,12.021343231201172
2606,5,11,12.373892784118652
2606,6,11,11.895721435546875
2606,7,11,11.909533500671387
2606,8,11,11.956680297851562
2606,9,11,12.069153785705566
2606,10,11,11.97005844116211
2606,11,11,12.115257263183594
2606,12,11,12.052623748779297
2607,1,7,12.576257705688477
2607,2,7,12.578198432922363
2607,3,7,12.637090682983398
2607,4,7,12.713491439819336
2607,5,7,12.726320266723633
2607,6,7,12.855854988098145
2607,7,7,12.964608192443848
2607,8,7,12.981443405151367
2607,9,7,13.177300453186035
2607,10,7,13.188227653503418
2607,11,7,13.355731964111328
2607,12,7,13.221416473388672
2608,1,3,14.58587646484375
2608,2,3,14.655341148376465
2608,3,3,14.7514009475708
2608,4,3,15.09577751159668
2608,5,3,15.063097953796387
2608,6,3,15.065695762634277
2608,7,3,15.038128852844238
2608,8,3,15.104231834411621
2608,9,3,15.266904830932617
2608,10,3,15.331588745117188
2608,11,3,15.604517936706543
2608,12,3,15.649917602539062
2609,1,9,11.337369918823242
2609,2,9,11.932170867919922
2609,3,9,11.678256034851074
2609,4,9,11.84784984588623
2609,5,9,11.66732120513916
2609,6,9,11.797262191772461
2609,7,9,11.778350830078125
2609,8,9,11.963980674743652
2609,9,9,12.273364067077637
2609,10,9,12.638700485229492
2609,11,9,12.302071571350098
2609,12,9,12.159429550170898
2610,1,10,12.286953926086426
2610,2,10,12.612701416015625
2610,3,10,12.62145709991455
2610,4,10,12.7658052444458
2610,5,10,13.066131591796875
2610,6,10,12.390084266662598
2610,7,10,13.749128341674805
2610,8,10,13.913901329040527
2610,9,10,14.047718048095703
2610,10,10,14.15593147277832
2610,11,10,14.16865062713623
2610,12,10,14.011236190795898
2611,1,11,14.41340446472168
2611,2,11,14.564002990722656
2611,3,11,14.544204711914062
2611,4,11,13.42255973815918
2611,5,11,14.524255752563477
2611,6,11,14.592185974121094
2611,7,11,14.582315444946289
2611,8,11,14.783665657043457
2611,9,11,14.869064331054688
2611,10,11,15.016892433166504
2611,11,11,14.97310733795166
2611,12,11,15.013466835021973
2612,1,12,9.62016487121582
2612,2,12,11.54198932647705
2612,3,12,10.790044784545898
2612,4,12,10.792853355407715
2612,5,12,10.8633394241333
2612,6,12,10.640464782714844
2612,7,12,10.617149353027344
2612,8,12,10.691813468933105
2612,9,12,10.766352653503418
2612,10,12,10.949284553527832
2612,11,12,10.882782936096191
2612,12,12,11.057257652282715
2613,1,12,11.320569038391113
2613,2,12,11.434469223022461
2613,3,12,11.555230140686035
2613,4,12,11.587272644042969
2613,5,12,11.533825874328613
2613,6,12,11.423538208007812
2613,7,12,10.973729133605957
2613,8,12,11.20095157623291
2613,9,12,11.14876651763916
2613,10,12,12.54621410369873
2613,11,12,11.900677680969238
2613,12,12,12.62449836730957
2614,1,3,11.807552337646484
2614,2,3,11.89816951751709
2614,3,3,11.846624374389648
2614,4,3,15.826752662658691
2614,5,3,12.12708568572998
2614,6,3,12.226644515991211
2614,7,3,12.278104782104492
2614,8,3,12.190688133239746
2614,9,3,12.287492752075195
2614,10,3,12.359375953674316
2614,11,3,12.398128509521484
